instance_family,instance_type,region,os,price_per_hour,vcpu,ram_gb,ladder_rank
m8g,m8g.48xlarge,eu-south-1,RHEL,11.89632,192,768.0,39
m8g,m8g.48xlarge,eu-south-1,SUSE,10.17812,192,768.0,39
m8g,m8g.48xlarge,eu-west-1,Linux,9.60384,192,768.0,39
m8g,m8g.48xlarge,eu-west-1,RHEL,11.44704,192,768.0,39
m8g,m8g.48xlarge,eu-west-1,SUSE,9.72884,192,768.0,39
m8g,m8g.48xlarge,eu-west-2,Linux,9.9648,192,768.0,39
m8g,m8g.48xlarge,eu-west-2,RHEL,11.808,192,768.0,39
m8g,m8g.48xlarge,eu-west-2,SUSE,10.0898,192,768.0,39
m8g,m8g.48xlarge,eu-west-3,Linux,10.05312,192,768.0,39
m8g,m8g.48xlarge,eu-west-3,RHEL,11.89632,192,768.0,39
m8g,m8g.48xlarge,eu-west-3,SUSE,10.17812,192,768.0,39
m8g,m8g.48xlarge,me-central-1,Linux,10.56384,192,768.0,39
m8g,m8g.48xlarge,me-central-1,RHEL,12.40704,192,768.0,39
m8g,m8g.48xlarge,me-central-1,SUSE,10.68884,192,768.0,39
m8g,m8g.48xlarge,me-south-1,Linux,11.84832,192,768.0,39
m8g,m8g.48xlarge,me-south-1,RHEL,13.69152,192,768.0,39
m8g,m8g.48xlarge,me-south-1,SUSE,11.97332,192,768.0,39
m8g,m8g.48xlarge,sa-east-1,Linux,13.73376,192,768.0,39
m8g,m8g.48xlarge,sa-east-1,RHEL,15.57696,192,768.0,39
m8g,m8g.48xlarge,sa-east-1,SUSE,13.85876,192,768.0,39
m8g,m8g.48xlarge,us-east-1,Linux,8.61696,192,768.0,39
m8g,m8g.48xlarge,us-east-1,RHEL,10.46016,192,768.0,39
m8g,m8g.48xlarge,us-east-1,SUSE,8.74196,192,768.0,39
m8g,m8g.48xlarge,us-east-2,Linux,8.61696,192,768.0,39
m8g,m8g.48xlarge,us-east-2,RHEL,10.46016,192,768.0,39
m8g,m8g.48xlarge,us-east-2,SUSE,8.74196,192,768.0,39
m8g,m8g.48xlarge,us-west-1,Linux,10.05312,192,768.0,39
m8g,m8g.48xlarge,us-west-1,RHEL,11.89632,192,768.0,39
m8g,m8g.48xlarge,us-west-1,SUSE,10.17812,192,768.0,39
m8g,m8g.48xlarge,us-west-2,Linux,8.61696,192,768.0,39
m8g,m8g.48xlarge,us-west-2,RHEL,10.46016,192,768.0,39
m8g,m8g.48xlarge,us-west-2,SUSE,8.74196,192,768.0,39
m8g,m8gd.48xlarge,ap-southeast-2,Linux,13.91232,192,768.0,40
m8g,m8gd.48xlarge,ap-southeast-2,RHEL,15.75552,192,768.0,40
m8g,m8gd.48xlarge,ap-southeast-2,SUSE,14.03732,192,768.0,40
m8g,m8gd.48xlarge,ap-southeast-5,Linux,11.74272,192,768.0,40
m8g,m8gd.48xlarge,ap-southeast-5,RHEL,13.58592,192,768.0,40
m8g,m8gd.48xlarge,ap-southeast-5,SUSE,11.86772,192,768.0,40
m8g,m8gd.48xlarge,ca-central-1,Linux,12.3456,192,768.0,40
m8g,m8gd.48xlarge,ca-central-1,RHEL,14.1888,192,768.0,40
m8g,m8gd.48xlarge,ca-central-1,SUSE,12.4706,192,768.0,40
m8g,m8gd.48xlarge,eu-central-1,Linux,13.3248,192,768.0,40
m8g,m8gd.48xlarge,eu-central-1,RHEL,15.168,192,768.0,40
m8g,m8gd.48xlarge,eu-central-1,SUSE,13.4498,192,768.0,40
m8g,m8gd.48xlarge,eu-west-1,Linux,12.3456,192,768.0,40
m8g,m8gd.48xlarge,eu-west-1,RHEL,14.1888,192,768.0,40
m8g,m8gd.48xlarge,eu-west-1,SUSE,12.4706,192,768.0,40
m8g,m8gd.48xlarge,eu-west-2,Linux,12.8352,192,768.0,40
m8g,m8gd.48xlarge,eu-west-2,RHEL,14.6784,192,768.0,40
m8g,m8gd.48xlarge,eu-west-2,SUSE,12.9602,192,768.0,40
m8g,m8gd.48xlarge,sa-east-1,Linux,17.6352,192,768.0,40
m8g,m8gd.48xlarge,sa-east-1,RHEL,19.4784,192,768.0,40
m8g,m8gd.48xlarge,sa-east-1,SUSE,17.7602,192,768.0,40
m8g,m8gd.48xlarge,us-east-1,Linux,11.07072,192,768.0,40
m8g,m8gd.48xlarge,us-east-1,RHEL,12.91392,192,768.0,40
m8g,m8gd.48xlarge,us-east-1,SUSE,11.19572,192,768.0,40
m8g,m8gd.48xlarge,us-east-2,Linux,11.07072,192,768.0,40
m8g,m8gd.48xlarge,us-east-2,RHEL,12.91392,192,768.0,40
m8g,m8gd.48xlarge,us-east-2,SUSE,11.19572,192,768.0,40
m8g,m8gd.48xlarge,us-west-2,Linux,11.07072,192,768.0,40
m8g,m8gd.48xlarge,us-west-2,RHEL,12.91392,192,768.0,40
m8g,m8gd.48xlarge,us-west-2,SUSE,11.19572,192,768.0,40
m8i,m8i.large,af-south-1,Linux,0.14002,2,8.0,1
m8i,m8i.large,af-south-1,RHEL,0.16882,2,8.0,1
m8i,m8i.large,af-south-1,SUSE,0.19632,2,8.0,1
m8i,m8i.large,af-south-1,Windows,0.23202,2,8.0,1
m8i,m8i.large,ap-northeast-2,Linux,0.13009,2,8.0,1
m8i,m8i.large,ap-northeast-2,RHEL,0.15889,2,8.0,1
m8i,m8i.large,ap-northeast-2,SUSE,0.18639,2,8.0,1
m8i,m8i.large,ap-northeast-2,Windows,0.22209,2,8.0,1
m8i,m8i.large,ap-south-2,Linux,0.11135,2,8.0,1
m8i,m8i.large,ap-south-2,RHEL,0.14015,2,8.0,1
m8i,m8i.large,ap-south-2,SUSE,0.16765,2,8.0,1
m8i,m8i.large,ap-south-2,Windows,0.20335,2,8.0,1
m8i,m8i.large,ap-southeast-1,Linux,0.1323,2,8.0,1
m8i,m8i.large,ap-southeast-1,RHEL,0.1611,2,8.0,1
m8i,m8i.large,ap-southeast-1,SUSE,0.1886,2,8.0,1
m8i,m8i.large,ap-southeast-1,Windows,0.2243,2,8.0,1
m8i,m8i.large,ap-southeast-2,Linux,0.1323,2,8.0,1
m8i,m8i.large,ap-southeast-2,RHEL,0.1611,2,8.0,1
m8i,m8i.large,ap-southeast-2,SUSE,0.1886,2,8.0,1
m8i,m8i.large,ap-southeast-2,Windows,0.2243,2,8.0,1
m8i,m8i.large,ap-southeast-5,Linux,0.11245,2,8.0,1
m8i,m8i.large,ap-southeast-5,RHEL,0.14125,2,8.0,1
m8i,m8i.large,ap-southeast-5,SUSE,0.16875,2,8.0,1
m8i,m8i.large,ap-southeast-5,Windows,0.20445,2,8.0,1
m8i,m8i.large,ca-central-1,Linux,0.11797,2,8.0,1
m8i,m8i.large,ca-central-1,RHEL,0.14677,2,8.0,1
m8i,m8i.large,ca-central-1,SUSE,0.17427,2,8.0,1
m8i,m8i.large,ca-central-1,Windows,0.20997,2,8.0,1
m8i,m8i.large,eu-central-1,Linux,0.12679,2,8.0,1
m8i,m8i.large,eu-central-1,RHEL,0.15559,2,8.0,1
m8i,m8i.large,eu-central-1,SUSE,0.18309,2,8.0,1
m8i,m8i.large,eu-central-1,Windows,0.21879,2,8.0,1
m8i,m8i.large,eu-west-1,Linux,0.11797,2,8.0,1
m8i,m8i.large,eu-west-1,RHEL,0.14677,2,8.0,1
m8i,m8i.large,eu-west-1,SUSE,0.17427,2,8.0,1
m8i,m8i.large,eu-west-1,Windows,0.20997,2,8.0,1
m8i,m8i.large,eu-west-2,Linux,0.12238,2,8.0,1
m8i,m8i.large,eu-west-2,RHEL,0.15118,2,8.0,1
m8i,m8i.large,eu-west-2,SUSE,0.17868,2,8.0,1
m8i,m8i.large,eu-west-2,Windows,0.21438,2,8.0,1
m8i,m8i.large,eu-west-3,Linux,0.12348,2,8.0,1
m8i,m8i.large,eu-west-3,RHEL,0.15228,2,8.0,1
m8i,m8i.large,eu-west-3,SUSE,0.17978,2,8.0,1
m8i,m8i.large,eu-west-3,Windows,0.21548,2,8.0,1
m8i,m8i.large,sa-east-1,Linux,0.16868,2,8.0,1
m8i,m8i.large,sa-east-1,RHEL,0.19748,2,8.0,1
m8i,m8i.large,sa-east-1,SUSE,0.22498,2,8.0,1
m8i,m8i.large,sa-east-1,Windows,0.26068,2,8.0,1
m8i,m8i.large,us-east-1,Linux,0.10584,2,8.0,1
m8i,m8i.large,us-east-1,RHEL,0.13464,2,8.0,1
m8i,m8i.large,us-east-1,SUSE,0.16214,2,8.0,1
m8i,m8i.large,us-east-1,Windows,0.19784,2,8.0,1
m8i,m8i.large,us-east-2,Linux,0.10584,2,8.0,1
m8i,m8i.large,us-east-2,RHEL,0.13464,2,8.0,1
m8i,m8i.large,us-east-2,SUSE,0.16214,2,8.0,1
m8i,m8i.large,us-east-2,Windows,0.19784,2,8.0,1
m8i,m8i.large,us-west-1,Linux,0.12348,2,8.0,1
m8i,m8i.large,us-west-1,RHEL,0.15228,2,8.0,1
m8i,m8i.large,us-west-1,SUSE,0.17978,2,8.0,1
m8i,m8i.large,us-west-1,Windows,0.21548,2,8.0,1
m8i,m8i.large,us-west-2,Linux,0.10584,2,8.0,1
m8i,m8i.large,us-west-2,RHEL,0.13464,2,8.0,1
m8i,m8i.large,us-west-2,SUSE,0.16214,2,8.0,1
m8i,m8i.large,us-west-2,Windows,0.19784,2,8.0,1
m8i,m8id.large,eu-central-1,Linux,0.15708,2,8.0,2
m8i,m8id.large,eu-central-1,RHEL,0.18588,2,8.0,2
m8i,m8id.large,eu-central-1,SUSE,0.21338,2,8.0,2
m8i,m8id.large,eu-central-1,Windows,0.24908,2,8.0,2
m8i,m8id.large,us-east-1,Linux,0.13052,2,8.0,2
m8i,m8id.large,us-east-1,RHEL,0.15932,2,8.0,2
m8i,m8id.large,us-east-1,SUSE,0.18682,2,8.0,2
m8i,m8id.large,us-east-1,Windows,0.22252,2,8.0,2
m8i,m8id.large,us-east-2,Linux,0.13052,2,8.0,2
m8i,m8id.large,us-east-2,RHEL,0.15932,2,8.0,2
m8i,m8id.large,us-east-2,SUSE,0.18682,2,8.0,2
m8i,m8id.large,us-east-2,Windows,0.22252,2,8.0,2
m8i,m8id.large,us-west-2,Linux,0.13052,2,8.0,2
m8i,m8id.large,us-west-2,RHEL,0.15932,2,8.0,2
m8i,m8id.large,us-west-2,SUSE,0.18682,2,8.0,2
m8i,m8id.large,us-west-2,Windows,0.22252,2,8.0,2
m8i,m8i-flex.large,af-south-1,Linux,0.13302,2,8.0,3
m8i,m8i-flex.large,af-south-1,RHEL,0.16182,2,8.0,3
m8i,m8i-flex.large,af-south-1,SUSE,0.18932,2,8.0,3
m8i,m8i-flex.large,af-south-1,Windows,0.22042,2,8.0,3
m8i,m8i-flex.large,ap-northeast-2,Linux,0.1236,2,8.0,3
m8i,m8i-flex.large,ap-northeast-2,RHEL,0.1524,2,8.0,3
m8i,m8i-flex.large,ap-northeast-2,SUSE,0.1799,2,8.0,3
m8i,m8i-flex.large,ap-northeast-2,Windows,0.211,2,8.0,3
m8i,m8i-flex.large,ap-south-2,Linux,0.10579,2,8.0,3
m8i,m8i-flex.large,ap-south-2,RHEL,0.13459,2,8.0,3
m8i,m8i-flex.large,ap-south-2,SUSE,0.16209,2,8.0,3
m8i,m8i-flex.large,ap-south-2,Windows,0.19319,2,8.0,3
m8i,m8i-flex.large,ap-southeast-1,Linux,0.12569,2,8.0,3
m8i,m8i-flex.large,ap-southeast-1,RHEL,0.15449,2,8.0,3
m8i,m8i-flex.large,ap-southeast-1,SUSE,0.18199,2,8.0,3
m8i,m8i-flex.large,ap-southeast-1,Windows,0.21309,2,8.0,3
m8i,m8i-flex.large,ap-southeast-2,Linux,0.12569,2,8.0,3
m8i,m8i-flex.large,ap-southeast-2,RHEL,0.15449,2,8.0,3
m8i,m8i-flex.large,ap-southeast-2,SUSE,0.18199,2,8.0,3
m8i,m8i-flex.large,ap-southeast-2,Windows,0.21309,2,8.0,3
m8i,m8i-flex.large,ap-southeast-5,Linux,0.10683,2,8.0,3
m8i,m8i-flex.large,ap-southeast-5,RHEL,0.13563,2,8.0,3
m8i,m8i-flex.large,ap-southeast-5,SUSE,0.16313,2,8.0,3
m8i,m8i-flex.large,ap-southeast-5,Windows,0.19423,2,8.0,3
m8i,m8i-flex.large,ca-central-1,Linux,0.11207,2,8.0,3
m8i,m8i-flex.large,ca-central-1,RHEL,0.14087,2,8.0,3
m8i,m8i-flex.large,ca-central-1,SUSE,0.16837,2,8.0,3
m8i,m8i-flex.large,ca-central-1,Windows,0.19947,2,8.0,3
m8i,m8i-flex.large,eu-central-1,Linux,0.12045,2,8.0,3
m8i,m8i-flex.large,eu-central-1,RHEL,0.14925,2,8.0,3
m8i,m8i-flex.large,eu-central-1,SUSE,0.17675,2,8.0,3
m8i,m8i-flex.large,eu-central-1,Windows,0.20785,2,8.0,3
m8i,m8i-flex.large,eu-west-1,Linux,0.11207,2,8.0,3
m8i,m8i-flex.large,eu-west-1,RHEL,0.14087,2,8.0,3
m8i,m8i-flex.large,eu-west-1,SUSE,0.16837,2,8.0,3
m8i,m8i-flex.large,eu-west-1,Windows,0.19947,2,8.0,3
m8i,m8i-flex.large,eu-west-2,Linux,0.11626,2,8.0,3
m8i,m8i-flex.large,eu-west-2,RHEL,0.14506,2,8.0,3
m8i,m8i-flex.large,eu-west-2,SUSE,0.17256,2,8.0,3
m8i,m8i-flex.large,eu-west-2,Windows,0.20366,2,8.0,3
m8i,m8i-flex.large,eu-west-3,Linux,0.11731,2,8.0,3
m8i,m8i-flex.large,eu-west-3,RHEL,0.14611,2,8.0,3
m8i,m8i-flex.large,eu-west-3,SUSE,0.17361,2,8.0,3
m8i,m8i-flex.large,eu-west-3,Windows,0.20471,2,8.0,3
m8i,m8i-flex.large,sa-east-1,Linux,0.16025,2,8.0,3
m8i,m8i-flex.large,sa-east-1,RHEL,0.18905,2,8.0,3
m8i,m8i-flex.large,sa-east-1,SUSE,0.21655,2,8.0,3
m8i,m8i-flex.large,sa-east-1,Windows,0.24765,2,8.0,3
m8i,m8i-flex.large,us-east-1,Linux,0.10055,2,8.0,3
m8i,m8i-flex.large,us-east-1,RHEL,0.12935,2,8.0,3
m8i,m8i-flex.large,us-east-1,SUSE,0.15685,2,8.0,3
m8i,m8i-flex.large,us-east-1,Windows,0.18795,2,8.0,3
m8i,m8i-flex.large,us-east-2,Linux,0.10055,2,8.0,3
m8i,m8i-flex.large,us-east-2,RHEL,0.12935,2,8.0,3
m8i,m8i-flex.large,us-east-2,SUSE,0.15685,2,8.0,3
m8i,m8i-flex.large,us-east-2,Windows,0.18795,2,8.0,3
m8i,m8i-flex.large,us-west-1,Linux,0.11731,2,8.0,3
m8i,m8i-flex.large,us-west-1,RHEL,0.14611,2,8.0,3
m8i,m8i-flex.large,us-west-1,SUSE,0.17361,2,8.0,3
m8i,m8i-flex.large,us-west-1,Windows,0.20471,2,8.0,3
m8i,m8i-flex.large,us-west-2,Linux,0.10055,2,8.0,3
m8i,m8i-flex.large,us-west-2,RHEL,0.12935,2,8.0,3
m8i,m8i-flex.large,us-west-2,SUSE,0.15685,2,8.0,3
m8i,m8i-flex.large,us-west-2,Windows,0.18795,2,8.0,3
m8i,m8id.xlarge,eu-central-1,Linux,0.31416,4,16.0,4
m8i,m8id.xlarge,eu-central-1,RHEL,0.37176,4,16.0,4
m8i,m8id.xlarge,eu-central-1,SUSE,0.37046,4,16.0,4
m8i,m8id.xlarge,eu-central-1,Windows,0.49816,4,16.0,4
m8i,m8id.xlarge,us-east-1,Linux,0.26104,4,16.0,4
m8i,m8id.xlarge,us-east-1,RHEL,0.31864,4,16.0,4
m8i,m8id.xlarge,us-east-1,SUSE,0.31734,4,16.0,4
m8i,m8id.xlarge,us-east-1,Windows,0.44504,4,16.0,4
m8i,m8id.xlarge,us-east-2,Linux,0.26104,4,16.0,4
m8i,m8id.xlarge,us-east-2,RHEL,0.31864,4,16.0,4
m8i,m8id.xlarge,us-east-2,SUSE,0.31734,4,16.0,4
m8i,m8id.xlarge,us-east-2,Windows,0.44504,4,16.0,4
m8i,m8id.xlarge,us-west-2,Linux,0.26104,4,16.0,4
m8i,m8id.xlarge,us-west-2,RHEL,0.31864,4,16.0,4
m8i,m8id.xlarge,us-west-2,SUSE,0.31734,4,16.0,4
m8i,m8id.xlarge,us-west-2,Windows,0.44504,4,16.0,4
m8i,m8i.xlarge,af-south-1,Linux,0.28004,4,16.0,5
m8i,m8i.xlarge,af-south-1,RHEL,0.33764,4,16.0,5
m8i,m8i.xlarge,af-south-1,SUSE,0.33634,4,16.0,5
m8i,m8i.xlarge,af-south-1,Windows,0.46404,4,16.0,5
m8i,m8i.xlarge,ap-northeast-2,Linux,0.26018,4,16.0,5
m8i,m8i.xlarge,ap-northeast-2,RHEL,0.31778,4,16.0,5
m8i,m8i.xlarge,ap-northeast-2,SUSE,0.31648,4,16.0,5
m8i,m8i.xlarge,ap-northeast-2,Windows,0.44418,4,16.0,5
m8i,m8i.xlarge,ap-south-2,Linux,0.2227,4,16.0,5
m8i,m8i.xlarge,ap-south-2,RHEL,0.2803,4,16.0,5
m8i,m8i.xlarge,ap-south-2,SUSE,0.279,4,16.0,5
m8i,m8i.xlarge,ap-south-2,Windows,0.4067,4,16.0,5
m8i,m8i.xlarge,ap-southeast-1,Linux,0.2646,4,16.0,5
m8i,m8i.xlarge,ap-southeast-1,RHEL,0.3222,4,16.0,5
m8i,m8i.xlarge,ap-southeast-1,SUSE,0.3209,4,16.0,5
m8i,m8i.xlarge,ap-southeast-1,Windows,0.4486,4,16.0,5
m8i,m8i.xlarge,ap-southeast-2,Linux,0.2646,4,16.0,5
m8i,m8i.xlarge,ap-southeast-2,RHEL,0.3222,4,16.0,5
m8i,m8i.xlarge,ap-southeast-2,SUSE,0.3209,4,16.0,5
m8i,m8i.xlarge,ap-southeast-2,Windows,0.4486,4,16.0,5
m8i,m8i.xlarge,ap-southeast-5,Linux,0.2249,4,16.0,5
m8i,m8i.xlarge,ap-southeast-5,RHEL,0.2825,4,16.0,5
m8i,m8i.xlarge,ap-southeast-5,SUSE,0.2812,4,16.0,5
m8i,m8i.xlarge,ap-southeast-5,Windows,0.4089,4,16.0,5
m8i,m8i.xlarge,ca-central-1,Linux,0.23594,4,16.0,5
m8i,m8i.xlarge,ca-central-1,RHEL,0.29354,4,16.0,5
m8i,m8i.xlarge,ca-central-1,SUSE,0.29224,4,16.0,5
m8i,m8i.xlarge,ca-central-1,Windows,0.41994,4,16.0,5
m8i,m8i.xlarge,eu-central-1,Linux,0.25358,4,16.0,5
m8i,m8i.xlarge,eu-central-1,RHEL,0.31118,4,16.0,5
m8i,m8i.xlarge,eu-central-1,SUSE,0.30988,4,16.0,5
m8i,m8i.xlarge,eu-central-1,Windows,0.43758,4,16.0,5
m8i,m8i.xlarge,eu-west-1,Linux,0.23594,4,16.0,5
m8i,m8i.xlarge,eu-west-1,RHEL,0.29354,4,16.0,5
m8i,m8i.xlarge,eu-west-1,SUSE,0.29224,4,16.0,5
m8i,m8i.xlarge,eu-west-1,Windows,0.41994,4,16.0,5
m8i,m8i.xlarge,eu-west-2,Linux,0.24476,4,16.0,5
m8i,m8i.xlarge,eu-west-2,RHEL,0.30236,4,16.0,5
m8i,m8i.xlarge,eu-west-2,SUSE,0.30106,4,16.0,5
m8i,m8i.xlarge,eu-west-2,Windows,0.42876,4,16.0,5
m8i,m8i.xlarge,eu-west-3,Linux,0.24696,4,16.0,5
m8i,m8i.xlarge,eu-west-3,RHEL,0.30456,4,16.0,5
m8i,m8i.xlarge,eu-west-3,SUSE,0.30326,4,16.0,5
m8i,m8i.xlarge,eu-west-3,Windows,0.43096,4,16.0,5
m8i,m8i.xlarge,sa-east-1,Linux,0.33736,4,16.0,5
m8i,m8i.xlarge,sa-east-1,RHEL,0.39496,4,16.0,5
m8i,m8i.xlarge,sa-east-1,SUSE,0.39366,4,16.0,5
m8i,m8i.xlarge,sa-east-1,Windows,0.52136,4,16.0,5
m8i,m8i.xlarge,us-east-1,Linux,0.21168,4,16.0,5
m8i,m8i.xlarge,us-east-1,RHEL,0.26928,4,16.0,5
m8i,m8i.xlarge,us-east-1,SUSE,0.26798,4,16.0,5
m8i,m8i.xlarge,us-east-1,Windows,0.39568,4,16.0,5
m8i,m8i.xlarge,us-east-2,Linux,0.21168,4,16.0,5
m8i,m8i.xlarge,us-east-2,RHEL,0.26928,4,16.0,5
m8i,m8i.xlarge,us-east-2,SUSE,0.26798,4,16.0,5
m8i,m8i.xlarge,us-east-2,Windows,0.39568,4,16.0,5
m8i,m8i.xlarge,us-west-1,Linux,0.24696,4,16.0,5
m8i,m8i.xlarge,us-west-1,RHEL,0.30456,4,16.0,5
m8i,m8i.xlarge,us-west-1,SUSE,0.30326,4,16.0,5
m8i,m8i.xlarge,us-west-1,Windows,0.43096,4,16.0,5
m8i,m8i.xlarge,us-west-2,Linux,0.21168,4,16.0,5
m8i,m8i.xlarge,us-west-2,RHEL,0.26928,4,16.0,5
m8i,m8i.xlarge,us-west-2,SUSE,0.26798,4,16.0,5
m8i,m8i.xlarge,us-west-2,Windows,0.39568,4,16.0,5
m8i,m8i-flex.xlarge,af-south-1,Linux,0.26604,4,16.0,6
m8i,m8i-flex.xlarge,af-south-1,RHEL,0.32364,4,16.0,6
m8i,m8i-flex.xlarge,af-south-1,SUSE,0.32234,4,16.0,6
m8i,m8i-flex.xlarge,af-south-1,Windows,0.44084,4,16.0,6
m8i,m8i-flex.xlarge,ap-northeast-2,Linux,0.2472,4,16.0,6
m8i,m8i-flex.xlarge,ap-northeast-2,RHEL,0.3048,4,16.0,6
m8i,m8i-flex.xlarge,ap-northeast-2,SUSE,0.3035,4,16.0,6
m8i,m8i-flex.xlarge,ap-northeast-2,Windows,0.422,4,16.0,6
m8i,m8i-flex.xlarge,ap-south-2,Linux,0.21158,4,16.0,6
m8i,m8i-flex.xlarge,ap-south-2,RHEL,0.26918,4,16.0,6
m8i,m8i-flex.xlarge,ap-south-2,SUSE,0.26788,4,16.0,6
m8i,m8i-flex.xlarge,ap-south-2,Windows,0.38638,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-1,Linux,0.25138,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-1,RHEL,0.30898,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-1,SUSE,0.30768,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-1,Windows,0.42618,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-2,Linux,0.25138,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-2,RHEL,0.30898,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-2,SUSE,0.30768,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-2,Windows,0.42618,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-5,Linux,0.21366,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-5,RHEL,0.27126,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-5,SUSE,0.26996,4,16.0,6
m8i,m8i-flex.xlarge,ap-southeast-5,Windows,0.38846,4,16.0,6
m8i,m8i-flex.xlarge,ca-central-1,Linux,0.22414,4,16.0,6
m8i,m8i-flex.xlarge,ca-central-1,RHEL,0.28174,4,16.0,6
m8i,m8i-flex.xlarge,ca-central-1,SUSE,0.28044,4,16.0,6
m8i,m8i-flex.xlarge,ca-central-1,Windows,0.39894,4,16.0,6
m8i,m8i-flex.xlarge,eu-central-1,Linux,0.2409,4,16.0,6
m8i,m8i-flex.xlarge,eu-central-1,RHEL,0.2985,4,16.0,6
m8i,m8i-flex.xlarge,eu-central-1,SUSE,0.2972,4,16.0,6
m8i,m8i-flex.xlarge,eu-central-1,Windows,0.4157,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-1,Linux,0.22414,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-1,RHEL,0.28174,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-1,SUSE,0.28044,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-1,Windows,0.39894,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-2,Linux,0.23252,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-2,RHEL,0.29012,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-2,SUSE,0.28882,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-2,Windows,0.40732,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-3,Linux,0.23462,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-3,RHEL,0.29222,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-3,SUSE,0.29092,4,16.0,6
m8i,m8i-flex.xlarge,eu-west-3,Windows,0.40942,4,16.0,6
m8i,m8i-flex.xlarge,sa-east-1,Linux,0.3205,4,16.0,6
m8i,m8i-flex.xlarge,sa-east-1,RHEL,0.3781,4,16.0,6
m8i,m8i-flex.xlarge,sa-east-1,SUSE,0.3768,4,16.0,6
m8i,m8i-flex.xlarge,sa-east-1,Windows,0.4953,4,16.0,6
m8i,m8i-flex.xlarge,us-east-1,Linux,0.2011,4,16.0,6
m8i,m8i-flex.xlarge,us-east-1,RHEL,0.2587,4,16.0,6
m8i,m8i-flex.xlarge,us-east-1,SUSE,0.2574,4,16.0,6
m8i,m8i-flex.xlarge,us-east-1,Windows,0.3759,4,16.0,6
m8i,m8i-flex.xlarge,us-east-2,Linux,0.2011,4,16.0,6
m8i,m8i-flex.xlarge,us-east-2,RHEL,0.2587,4,16.0,6
m8i,m8i-flex.xlarge,us-east-2,SUSE,0.2574,4,16.0,6
m8i,m8i-flex.xlarge,us-east-2,Windows,0.3759,4,16.0,6
m8i,m8i-flex.xlarge,us-west-1,Linux,0.23462,4,16.0,6
m8i,m8i-flex.xlarge,us-west-1,RHEL,0.29222,4,16.0,6
m8i,m8i-flex.xlarge,us-west-1,SUSE,0.29092,4,16.0,6
m8i,m8i-flex.xlarge,us-west-1,Windows,0.40942,4,16.0,6
m8i,m8i-flex.xlarge,us-west-2,Linux,0.2011,4,16.0,6
m8i,m8i-flex.xlarge,us-west-2,RHEL,0.2587,4,16.0,6
m8i,m8i-flex.xlarge,us-west-2,SUSE,0.2574,4,16.0,6
m8i,m8i-flex.xlarge,us-west-2,Windows,0.3759,4,16.0,6
m8i,m8id.2xlarge,eu-central-1,Linux,0.62832,8,32.0,7
m8i,m8id.2xlarge,eu-central-1,RHEL,0.74352,8,32.0,7
m8i,m8id.2xlarge,eu-central-1,SUSE,0.75332,8,32.0,7
m8i,m8id.2xlarge,eu-central-1,Windows,0.99632,8,32.0,7
m8i,m8id.2xlarge,us-east-1,Linux,0.52208,8,32.0,7
m8i,m8id.2xlarge,us-east-1,RHEL,0.63728,8,32.0,7
m8i,m8id.2xlarge,us-east-1,SUSE,0.64708,8,32.0,7
m8i,m8id.2xlarge,us-east-1,Windows,0.89008,8,32.0,7
m8i,m8id.2xlarge,us-east-2,Linux,0.52208,8,32.0,7
m8i,m8id.2xlarge,us-east-2,RHEL,0.63728,8,32.0,7
m8i,m8id.2xlarge,us-east-2,SUSE,0.64708,8,32.0,7
m8i,m8id.2xlarge,us-east-2,Windows,0.89008,8,32.0,7
m8i,m8id.2xlarge,us-west-2,Linux,0.52208,8,32.0,7
m8i,m8id.2xlarge,us-west-2,RHEL,0.63728,8,32.0,7
m8i,m8id.2xlarge,us-west-2,SUSE,0.64708,8,32.0,7
m8i,m8id.2xlarge,us-west-2,Windows,0.89008,8,32.0,7
m8i,m8i.2xlarge,af-south-1,Linux,0.56008,8,32.0,8
m8i,m8i.2xlarge,af-south-1,RHEL,0.67528,8,32.0,8
m8i,m8i.2xlarge,af-south-1,SUSE,0.68508,8,32.0,8
m8i,m8i.2xlarge,af-south-1,Windows,0.92808,8,32.0,8
